,Messages,Time Stamp,Spam
662,budget stock is on accumulation..... will see uptrend till budget.... after based on budget..every one waiting for demerger... but looks like it will take time anyhow ITC IT segment is performing good.. I dont think it will not see this pri...&nbsp,10-01-2022 21.04,
663,"powergrid good move given cmp 211 add for 230/240 , For AnyTips OrHelp wtzp... 73OO7 :311 :44",10-01-2022 16.28,
664,buy buy tomorrow itc jumped 8% sure target 237,10-01-2022 16.00,
665,2k21 has been so Unprecedented for Long term most likely to confirm acceptance change the game.......bnfs.at/891c,10-01-2022 15.49,
666,Will see more downtrend in upcoming session so be ready for come out from stock...,10-01-2022 15.37,
667,flag pattern will to 232 235 levels and will again come down as adat se lachar,10-01-2022 15.07,
668,Q3 results will be out standing and IT will head to Rs.250 so buy ITC now before it breaks out and crosses Rs.245 soon.,10-01-2022 14.58,
669,aaj to nhi gira paaogay koshish karlo BTST buy karlo 240 target ke.liye,10-01-2022 14.52,
670,last 30 min will give bumper rally time to lock and load itc,10-01-2022 14.44,
671,"this crap has to close above 222.2 & 223 for further upmove. as usual, garbage has started falling , not even given 5% returns when others hv given 12-15% last 3 weeks. shi t management",10-01-2022 14.25,
672,underestimated Stock long term traders use dips for buying opportunity,10-01-2022 14.11,
673,To know the stocks details and updates for more info v.gd/GjmAyK,10-01-2022 12.27,
674,Positive movement expected due to high delivery percentage accumulate for more info v.gd/GjmAyK,10-01-2022 12.21,
675,How to overcome our fear of losses incurred by return ......bnfs.at/891c,10-01-2022 12.20,
676,"In new Era of Crypto, Trading has become familiar with everyone however the right corner is still at right place which is .......bnfs.at/891c",10-01-2022 12.20,
677,Buy ITC for Budget rally as cigrate volume growth good for ITC,10-01-2022 12.12,
678,Completed ITC monument 25 years asNIFTY 50 yesterday. Seems a small surprise smile today. Monument is always monument only.,10-01-2022 12.03,
679,Sound working capital management will be strong point to take this up with proper SL and target for more info v.gd/GjmAyK,10-01-2022 11.55,
680,BUY ITC AT 222 FOCUSE ON IT TRG CAN BE 250 SELL AT 210 TMPUJA TALLEGRAM,10-01-2022 11.41,
681,Stock Market latest news for more info v.gd/GjmAyK,10-01-2022 11.22,
682,"Buy above in ITC ,intraday target 230.",10-01-2022 10.27,
683,ITC HAVING GOOD FUNDAMENTAL WILL GIVE GOOD PROFIT KEEP TGT AROUND 240,10-01-2022 9.40,
684,"ITC has four verticales , IT , Hotels , FMCG and Cigarette and paper . Once its divided in these four verticales its value will be over Rs 1000 Till that time enjoy the heavy dividend from ITC . Its a solid share , dividend is more than FD ...&nbsp",10-01-2022 9.37,
685,Those share will go up Will go up Quickly without taking more time those taking time will only trap u with that move understand the movement in share market it will return back to lower after some hours of trading with ur money to negative,10-01-2022 9.29,
686,ITC movement started. Expect 10% rally within a week,10-01-2022 9.29,
687,Positive movement expected due to high delivery percentage accumulate for more info v.gd/GjmAyK,10-01-2022 9.28,
688,Dont be too Happy soon It will return towards to 216 From next to 225 when it cross 225 level then understand may be it will zoom others nanga hai nanga hee rhega,10-01-2022 9.25,
689,Ur Dream will come true soon Market  listing that Ur dream  Impossible to  Be Possible in Earth planet,10-01-2022 9.19,
690,ITC bhai kabhi tu bhi jalwa dikhade ek baar 20% ka upper circuit lagade zindagi me baki saare stocks chal rahe hai market me kabhi toh investors ko khush karde ITC,10-01-2022 9.13,
691,"Look at TCS,SRF Asian Paints,Titan,UPL,Grasim,Coforge,Larsen ,Tata motors but nobody likes ITC some analyst always talks about such stocks daily ITC kuch toh business karti hai bye stock operators bhai log janke nai chalate cash rich compan...&nbsp",10-01-2022 9.10,
692,Unlike Other sectors IT sector is impacted by many factors Can Market correction impact Infy badly? To get all answers v.gd/GjmAyK,10-01-2022 9.04,
693,Will ITC acquire Iconic Ashoka Hotel New Delhi ? I would be happy if ITC invest in acquiring the hotel.,09-01-2022 9.50,
694,Lets make phenomenal gains together on high conviction opportunities and grow big together.,09-01-2022 9.40,
695,ITC safe investment bet lowest PE in FMCG sector go long for 300 target more info Chek detls tlee-gram fistrade,01-01-2022 11.30,
696,Very well teaching by neha on how to Head and Shoulder & Inverse Head and Shouldertallggram fistrade,31-12-2021 18.38,
697,"Board seat to BAT is much, much better. Go for buyback . Probably, Investors are getting completely fed up. Further, with FIIs totally ignoring ITC, it may sound alarm bells for very existence of ITC . Tobacco taxation continues to be a vex...&nbsp",08-01-2022 8.20,
698,Fundamentally this stock is sound. But need 3 other factors also. Check here searrcchh on Tellleegrram. AlgoSignal2021 v.gd/yRTyXG,08-01-2022 7.35,
699,Big block deals happening everyday in so many stocks. Who all are buying. Check here searrcchh on Tellleegrram. AlgoSignal2021 v.gd/yRTyXG,08-01-2022 7.35,
700,please subscribe to my y o utube chan nel Owais Ahmed may almighty help you succeed in trading investing,07-01-2022 23.23,
701,please subscribe to my youtube channel Owais Ahmed,07-01-2022 23.18,
702,ITC is an crocodile %uD83D%uDC0A..... the strongest. It will surprise the markets in February 2050......,07-01-2022 22.36,
703,ye bs tym pass ker raha....option byers ka paisa dono hath se loot raha...,07-01-2022 20.18,
704,sell this junk and invest in better perfoming stock. no upside even in bullmarket.,07-01-2022 19.52,
705,kya krne ka 5rs dividend jab last 3saal se 275ka itc liya hua loss me chal raha 3saal me dusre shares dekho 10or 15guna ho Gaye. 5or 10rs ka dividend bhi bolo apne paas rakhe,07-01-2022 18.31,
706,interim dividend will definitely be above rs5,07-01-2022 17.59,
707,"Based on year 2021 dividend history (Interim: Feb 11 of Rs. 5.0, Final: June 01 of Rs. 5.75. So, total dividend for year 2021 was Rs. 10.75), ITC may be declaring an interim dividend sometime first week of February next month. Hope it is ab...&nbsp",07-01-2022 17.31,
708,ITC has ruined my life and my wealth ... May this company be affected by the frenzy of the people ... and may the company soon be begged..this is a prayer to God..Alert to all ITC investor...Worst ITC..Fake ITC..,07-01-2022 15.27,
709,Will see more positive levels in this stock so keep buying...,07-01-2022 17.14,
710,they are just getting salary in crores ..they are going to bark like this..only the investors are going to face...look at the employees they are getting esop in cheaper rates ..and still they are selling in market.such is the situation of s...&nbsp,07-01-2022 16.21,
711,Itc has Given 35% Loss from 5 years high Calculate now dividend percentage plus fall who has bought at higher and want to out from this share where is md Who said sustainable value uske pichware mai dalo,07-01-2022 14.55,
712,itc should announce dividend of atleast 10 Rs for the loss people had with investors meet disappointment.,07-01-2022 14.50,
713,"Gupta, 2021 end se pura FIIs halla boldiya. Abhi dek na DIIs bechna jari ki ya hai. Broker houses ka manna hai ki, 22 me me bahuth upar chadav rehahega. 2022 pura selling and consolidation year hai",07-01-2022 13.29,
714,Good Decision U have done very good job nice choice electric will bring More value in Protifolio Then Cigarette and Worst management,07-01-2022 13.27,
715,"yes . you are right . I was positive in ITC.. and was posting the positive msg in this post.. but from when my doctor told me that smokers spred corona, when they release smoke from their mouth. and in this time of emergency it is a sin act...&nbsp",07-01-2022 13.26,
716,"i have sold my all holdings in ITC.. for me, health of nation is more importent than making money out of any sin conpany. yes . I have bought electric car . so I do not pollut the air. you do also",07-01-2022 12.42,
717,Who the hell is asking to smoke ! Please you do not use any vechile and stop polluting lets initiate with you .,07-01-2022 12.01,
718,ITC has ruined my life and the world ... Let this company be affected by the frenzy of the people ... And let the company be begged soon..This is a prayer to God..All the management will be cursed by us..,07-01-2022 12.00,
719,Your dad is selling kya ! all nonsense comments by you without any true news . And your history sayd how you cheating and making fool here by saying it eill raise and in 1 hour you will say opposite all the comments are like that .,07-01-2022 11.59,
720,Itc nasal spray introduce in market next week As 15 ml 30 Ml price will be between 80-120 For 15 ml and 180-210 between 30 Ml Source,07-01-2022 11.39,
721,stutu says that smoking is also very harmful to the smokers and people around them. it weaken lungs and the effect of corona remain high in them. govt must consider this factor also..,07-01-2022 11.31,
722,"just_lucky, its not petrotism, patriotism.",07-01-2022 11.28,
723,why this stock is not movement otherstock travel minimum3x but this not create new high,07-01-2022 10.00,
724,"agar profit chahiye to 225 cross honay ka wait Karo fir buy karo , 225 is where bear are strongest",07-01-2022 9.55,
725,upar jaayega aagar breakout se pehlay buy karogay abhi operator 80 lakh seller baitha dega market depth mein wait for 222 to broken first,07-01-2022 9.51,
726,Buy Itc Immediately at current time Current level Target Rs Today 223-225-228 Rs ,07-01-2022 9.48,
727,Itc going to launch Nasal spray test successful and effective News will be come soon today end or tomorrow source,07-01-2022 9.41,
728,buy if and only if it moves above 222 otherwise buy something else whole market is rising 2-3%,07-01-2022 9.36,
729,yeah put ban and then strengthen Black market for cigrettes lol jyaada nasha kiya kya,07-01-2022 9.34,
730,Are you nuts? Do know the number of farmers involved in tobacco? Don t talk out of your hat!,07-01-2022 9.26,
731,let operator take positions first dont bcom cheetah and take positions before opertor once operator decide the trend then only take positions,07-01-2022 9.21,
732,To know the stocks details and updates for more info v.gd/GjmAyK,07-01-2022 9.19,
733,All investors needs to take meeting separately against ITC management,07-01-2022 6.21,
734,congratulation... you will be proved wrong tommorow itself... itc born to deceive,07-01-2022 6.19,
735,congratulation... you will be proved wrong tommorow itself... itc born to deceive... itc good for nothing... itc killer...,07-01-2022 1.21,
736,I know everyone here are waiting for ITC to perform...According me tomorrow is the day for ITC..just my analysis ITC will be the stock of the day tomorrow.I am Very bullish for tomorrow.Reason for being bullish I will tell you tomorrow afte...&nbsp,07-01-2022 0.43,
737,I am not investor I am just a trader its not moving anywhere now,06-01-2022 22.38,
738,"Everything depends on your holding time. If you can hold for 5yrs, then true unlocking can take place surely. This is a Sleeping Giant. ITC FMCG itself is worth more than the total ITC share trading now. ITC has Infotech, Agritech, Hotels, ...&nbsp",05-01-2022 21.05,
