,Messages,Time Stamp,Spam
727,"The Indian equity benchmark indices Nifty50 and BSE Sensex 30 too witnessed a bloodbath today, with the 50-scrip index giving away 509.8 points or almost 3% to end at 17,026.45, and Sensex falling 2.87% to 57,107.15 on Friday.",26-11-2021 21.59,
728,Sectors like chemicals and fertilizers will blast Himadri chemicals and deepak nitrite reasons to soar described ........,26-11-2021 19.40,
729,Invest safely so never gonna regret...pick worthy deal .,26-11-2021 18.53,
730,Invest safely so never gonna regret...pick worthy deal,26-11-2021 17.23,
731,See Laddukhake post...!! Everything is wrong with Maruti... Laddukhake,26-11-2021 17.11,
732,"Besharam, Behaya logo ne diya tha 9500/10000 ki tgt aab vag geya sob ",26-11-2021 16.36,
733,Assest Quality is almost like backbone of a bank to survive,26-11-2021 16.29,
734,Invest safely so never gonna regret...pick worthy deal,26-11-2021 16.10,
735,Ekdum wahiyaat stock hai.. Stay away. Mein to lekar phas gya,26-11-2021 14.59,
736,can it reach to 8000within six months. I m hloding at 8000. pls guide,26-11-2021 11.53,
737,"Maruti : Intra Day Target : 7310 , buy call given today for intra day gains.",26-11-2021 11.53,
738,Investors do not lose your patience. Nothing negative about the company. Maruti is a market leader and will continue to hold leadership position. Stay invested.,26-11-2021 11.42,
739,all short covered. go long only above 7500,26-11-2021 11.41,
740,Maruti go long only above 7580 for short term target 8500 for more info v.gd/GjmAyK,26-11-2021 11.28,
741,buy maruti 7300 stoploss 7200 target 7400----7500---7600 today end tomorrow,26-11-2021 11.19,
742,Looking weak from here with low delivery volume high chances of short sell possible here .,26-11-2021 11.13,
743,New virus strain from South Africa. Another problem has started and market was waiting to fall like a pack of cards and this virus did it again.,26-11-2021 10.57,
744,Maruti go long only above 7580 for short term target 8500 for more info v.gd/GjmAyK,26-11-2021 10.55,
745,short maruti with risk sl 7550 target unknown...,26-11-2021 10.39,
746,"Strong levels, Good Result, Consolidated in last week, strongly recommend this stock for buying for more details... Queen of future",25-11-2021 18.30,
747,Fundamental strong stock add at every dips for long term view more detls......v.gd/wJ2bUk,25-11-2021 18.30,
748,"Some Unauthorized News is coming from another forums, check now... Queen of future",25-11-2021 18.30,
749,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... Queen of future,25-11-2021 17.56,
750,"Some Unauthorized News is coming from another forums, check now... Queen of future",25-11-2021 17.20,
751,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... Queen of future,25-11-2021 17.10,
752,"Some Unauthorized News is coming from another forums, check now... Queen of future",25-11-2021 15.13,
753,sudden whipsaw upto 7435. last bull was hunt. Exit ASAP,25-11-2021 15.04,
754,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... Queen of future,25-11-2021 14.34,
755,746.599.4525 ....if yu put money in loss making company do not expect yourself to make profits,25-11-2021 14.30,
756,MARUTI SUZUKI BUY IT AT 8274 TGT 8500 SL 8084 MORE TIPPS AT v.gd/xefgmu AT TELEGRRAM,17-11-2021 16.08,
757,BUY MARUTI AT 8050 TGT 8320 SL 7892 MORE TIPPS AT v.gd/xefgmu AT TELEGRRAM,16-11-2021 15.51,
758,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,24-11-2021 22.53,
759,"Banking sector involvement has been increased significantly affected customers across industries,,,more company updates only in our Channel.",24-11-2021 21.03,
760,Where r those Ediots who were giving tgs of 8500/9000 now all fled away ha ha ,24-11-2021 19.39,
761,It is also important to close all open positions. 746.599.4525 .. Intraday traders often fail to do so due to fear of booking a loss.,24-11-2021 19.08,
762,"Volume is nothing but the number of times a company s stock is traded at a particular time, know more 746.599.4525",24-11-2021 19.07,
763,Maruti suzuki ...automobile king .. BUY ....target 8500- 9000-9500 this year check tale grm A1FUTURE,24-11-2021 17.21,
764,"Banking sector involvement has been increased significantly affected customers across industries,,,more company updates only in our Channel..",24-11-2021 16.33,
765,Leader in Auto sector can buy for short term at current level! ,24-11-2021 15.12,
766,Every dip is an excellent opportunity to BUY. Upside move shortly. Rs 10000/- in few trading sessions. Have patience.,24-11-2021 11.16,
767,Best time for investment in pharma. DONT MISS THIS TIME v.gd/wSQSTI,24-11-2021 10.05,
768,Market always gives superb return to long term holders so fill ur portfolio with long term stocks v.gd/wSQSTI,24-11-2021 10.04,
769,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,24-11-2021 10.00,
770,maruti next moth low aaya he f/0 short karo 7790 sl 7850,24-11-2021 9.58,
771,till last month it used to take at.least 2 expiries to.move up and down. lol this month bonanza. 700 points on the upside and 600 points yet on downside. thank u maruti. keep it on,24-11-2021 9.50,
772,intraday target 8100 opening aroung 8950 enjoy.. semiconductor problm aooved,24-11-2021 8.16,
773,Never depend on single income. Make investment to create second source for more infoChek detls tlee-gram neha0103,23-11-2021 18.58,
774,"Banking sector involvement has been increased significantly affected customers across industries,,,more company updates only in our Channel.",24-11-2021 7.31,
775,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,23-11-2021 21.56,
776,Have an opinion on this news? Post your comment here.,23-11-2021 14.52,
777,Have an opinion on this news? Post your comment here.,23-11-2021 14.51,
778,Useless blue chip. Goes to 8000 and immediately back to 7800 level. It was at 10000 six/ seven years back. Gave a negative return since then. The company never declares a bonus or stock split. The share price never breaks out of 10000 level...&nbsp,23-11-2021 12.39,
779,Maruti Suzuki India Limited has informed the Exchange regarding Order passed by the National Company Law Appellate Tribunal (NCLAT) .,23-11-2021 11.31,
780,2k21 has been so Unprecedented for Long term most likely to confirm acceptance change the game.......v.gd/wSQSTI,23-11-2021 11.55,
781,Trading is a skill Not a science so stop researching start following.........v.gd/wSQSTI,23-11-2021 11.54,
782,Short term target for Maruti is 8000,23-11-2021 11.53,
783,The technical charts looks very bullish after the chip shortage problem behind us.,23-11-2021 11.52,
784,"Maruti : Intra Day Target : 7890, a buy call for intra day trade today.",23-11-2021 11.52,
785,Maruti Suzuki India Limited has informed the Exchange regarding Order passed by the National Company Law Appellate Tribunal (NCLAT) .,23-11-2021 11.31,
786,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,22-11-2021 11.46,
787,sell sell sell sell MARUTI target 7600...................,22-11-2021 11.12,
788,"Maruti Suzuki Vitara Brezza is one of the most successful modern cars from the brand. The car has received a facelift since its introduction in the Indian market. Now, the automaker is working on an all-new Maruti Suzuki Brezza, pictures th...&nbsp",22-11-2021 10.15,
789,Maruti : Intra Day Target : Buy call : 8050.,22-11-2021 10.14,
790,Do not sell unless you need funds. Accumulate on every dip. Stay invested. Rs 10000/- is in couple of trading sessions. Have patience.,22-11-2021 9.59,
791,Exit Maruti today if it sees some rise in early morning. Today close will be in red.,22-11-2021 9.14,
792,This is only buy for Investment Purpose for 25% - 35% Return in near term,22-11-2021 7.32,
793,"Buy Maruti cmp 7803 and TARGT 7880/8000 soon , tellegraam- KTRAD",16-11-2021 12.11,
794,"Acknowledging that the second wave of COVID-19 infections in India have led to worsening of growth signals, the RBI has brought down its growth forecast for FY22 to 9.5 percent from 10.5 percent",21-11-2021 18.28,
795,"Can go up very quickly from these levels, wait and watch. follow our channel for more unbiased insights",21-11-2021 17.15,
796,one of the best Auto company bright future ahead in coming days for best levels.,13-11-2021 10.18,
797,Dont Sell this stock now It Will reverse for some momentum,13-11-2021 10.17,
798,2k21 has been so Unprecedented for Long term most likely to confirm acceptance change the game.......v.gd/wSQSTI,20-11-2021 12.45,
799,Trading is a skill Not a science so stop researching start following.........v.gd/wSQSTI,20-11-2021 12.45,
800,"Can go up very quickly from these levels, watch it",19-11-2021 18.44,
801,"Can go up very quickly from these levels, wait and watch. follow our channel for more unbiased insights",19-11-2021 17.19,
802,GOOD time For invest in this stock but Wait for the right Stage,19-11-2021 17.14,
803,Highly Bullish Mode.Position Yourself for 8400 atleast.,16-11-2021 14.00,
804,Stock is in Highly Bullish mode.Came out after long Sleep.8400 Coming.Position Yourself.,16-11-2021 13.58,
805,It will go into Consolidation and Try to Reach its breakout levels to Retest.9000 coming in Mid term.Follow and earn,18-11-2021 20.23,
806,Have an opinion on this news? Post your comment here.,18-11-2021 18.17,
807,Maruti Suzuki and Toyota to launch their first scrapping centre in India on November 23. Tsusho Group to launch the first #scrappingcentre in Noida under their collaboration.,18-11-2021 18.14,
808,"Can go up very quickly from these levels, wait and watch. follow our channel for more unbiased insights",18-11-2021 18.01,
809,Invest safely so never gonna regret...pick worthy deal,18-11-2021 17.08,
810,GOOD time For invest in this stock but Wait for the right Stage,18-11-2021 16.31,
811,GOOD time For invest in this stock but Wait for the right Stage,18-11-2021 14.43,
812,"buy now all share expert are positive on this and they are looking it for 8300, 8700 and 10000 very soon",18-11-2021 14.23,
813,8400 plus levels soon. Maruti is building up good upside steam. 10k also possible in 6 months.,18-11-2021 14.13,
814,Block deal of 1265 shares happened today. Do not miss the opportunity. Buy and Hold as per your capacity.,18-11-2021 14.12,
815,It is also handy to keep a tab on the top gainers and losers of the week. They can tell you how different stocks have been performing over a particular time period.,18-11-2021 14.07,
816,"That s because if the trading volume is high, prices usually move upwards too.",18-11-2021 14.07,
817,"Generally, it is better to pick stocks when the volume of trading is high.",18-11-2021 14.07,
818,"Even short term investors can gain from this dip. Do not miss. However, how much you can buy and hold is your choice. Upside move very shortly. Have patience.",18-11-2021 14.02,
819,The price cannot go in one direction all the time. Upside strong move is already building up.Buy and Hold as per your capacity. Have patience.,18-11-2021 13.34,
820,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,18-11-2021 13.14,
821,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,18-11-2021 12.19,
822,Highly over hyped over rated and over valued stock. And terribly manipulated. as well. Risk reward ratio is favourable only if it is bought below 6000.,18-11-2021 12.14,
823,"Higher steel , aluminium prices , supply chain worries , higher fuel prices and no quick shift to EV plans are challenges to Maruti. This full year its EPS would be 120-130 maximum. Stock to see 7200 levels very soon , might be in December ...&nbsp",18-11-2021 12.06,
824,Buy for investment purpose for 25% return in near term for more......... v.gd/wJ2bUk,18-11-2021 11.43,
825,Enjoy the fall with strict sl of 8100 only ....Enjoy,18-11-2021 11.41,
826,noone will be able to stop this stock to reach the level of 8300 once again,18-11-2021 11.23,
827,It is buying opportunity see last 4 days chart it will give high again again till 8700,18-11-2021 11.05,
828,sell sell sell sell MARUTI target 7800.......7700.....very soon,18-11-2021 10.53,
829,300 % profit. Buy Manalipetrochemicals CMP 120 ..Target 500 in a year .100 % in 3 months .Best rare chemicals and debt free company .,18-11-2021 10.53,
830,Have an opinion on this news? Post your comment here.,18-11-2021 10.51,
831,Have an opinion on this news? Post your comment here.,18-11-2021 10.50,
832,"buy at this level, this is definately value addition to your portpholio my target for monday or today is 8300",18-11-2021 10.45,
833,BUY immediately & HOLD tightly. The dip is giving an opportunity. Rs 10000/- is on way in couple of trading sessions. Have patience.,18-11-2021 10.35,
834,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,18-11-2021 10.32,0
835,Dont Sell this stock now It Will reverse for some momentum,18-11-2021 10.10,
836,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... Queen Of Futures v.gd/wSQSTI,18-11-2021 9.08,
837,Best time for investment in pharma. DONT MISS THIS TIME.. Queen Of Futures v.gd/wSQSTI,18-11-2021 9.07,
838,Stock seen heavy volumes in last couple of days. Check detls Chek detls tlee-gram neha0103,17-11-2021 18.47,
839,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,18-11-2021 7.55,
840,This week will be the make or break for this stock .,18-11-2021 7.26,
841,rocking performance day it was....today Buy maruti at 8240 for Trgt of 8284 target hit.......nd touched...8350....given to buy auto sector stocks maruti and tata motors...for short term....... joinme on tlgrrrrrrrrm at rm wealth for prftbl ...&nbsp,18-11-2021 0.51,
842,Buy for investment purpose for 25% return in near term for more......... v.gd/wJ2bUk,17-11-2021 23.49,
843,Something very interesting I want to share. Just see technical buy sell charts provided by www IntradayAFL com and the accuracy.,17-11-2021 23.14,
844,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,17-11-2021 23.12,0
845,"Maruri is going to hit 8600/9000 soon buy and hold , tellegraam- KTRAD",17-11-2021 12.06,0
846,"Some Unauthorized News is coming from another forums, check now... Queen Of Futures v.gd/wSQSTI",17-11-2021 11.58,
847,"Hello friends, Looks like Maruti Suzuki will most likely consolidate at 8000 plus levels before making further upmove. Will trade sideways with positive bias till the Q3 results date is published. The stock has been an underperformer for a ...&nbsp",17-11-2021 11.49,
848,"this stock will cross 8200 today or tomorrow but this level is sure, sales increasing, chip problem solved and economy coming on track so noone will stop this stock",17-11-2021 11.47,
849,Dont Sell this stock now It Will reverse for some momentum,17-11-2021 11.33,
850,Siri Stock Market World : Buy Maruti at 8080-90 Sl 8000 Tg 8300,17-11-2021 11.24,
851,Buy it for investment purposes having strong fundamentals Profit booking would be seen now in this stock now book ur profit....wait to reenter at lower levels,17-11-2021 11.21,
852,exit exit exit exit exit MARUTI target again 7600.......very soon keep sell,17-11-2021 11.11,
853,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity ......Look for Queenoffutures in Tgram,17-11-2021 11.09,
854,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity ......Look for Queenoffutures in Tgram,17-11-2021 10.56,
855,it will again test 8200 level today. buy before its too late.. Happy Buying..,17-11-2021 10.45,
856,PMC fincrop next multibigger stock target RS.10 plus March 2022 buy and hold once again RS.100 plus next 2 years .....Look for Queenoffutures in Tgram,17-11-2021 10.10,
857,Demand of Maruti is very strong. The supply chain issue is over now. Maruti is also establishing a new plant for which the Haryana Government has already alloted the land. Do not miss the stock in your portfolio. Its a wealth creation. Buy ...&nbsp,17-11-2021 9.31,
858,buy and only buy this stock will cross 9000 in just 15 days so more than 10% in 15 days,17-11-2021 10.00,
859,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,17-11-2021 9.59,0
860,Investors be ready to witness Rs 10000/- soon. Sudden spike is on way. The current is very strong. Have patience.,17-11-2021 9.51,
861,The technical indicators of Maruti is looking very bullish. Short term target : 9500,17-11-2021 9.44,
862,Fundamentally strong stock add at every dips for long term for more... Queen Of Futures v.gd/wSQSTI,17-11-2021 9.44,
863,The chip shortage problem appears to be behind us and this will lead to a big rally in Maruti stock.,17-11-2021 9.44,
864,Maruti : Intra Day Target : Buy Call for today : 8200. Short term target 9500.,17-11-2021 9.43,0
865,Go long with Maruti for Target of Rs. 8400 today only  All auto sector is on boom ,17-11-2021 9.34,
866,Stock very bullish on technical charts. Know more technicals.. Chek detls tlee-gram neha0103,16-11-2021 18.56,
867,The competition for Maruti Vehicles have grown immensely and it will definitely hurt sales and profitability of the Company. Therefore I feel that even if the Semiconductor chips supply has improved the price of share is two high.,17-11-2021 7.46,
868,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,17-11-2021 7.25,
869,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,17-11-2021 6.58,
870,BUY MARUTI AT 8000 FOR TGT OF 8500 ON 3 DAYS BEST BUY,17-11-2021 5.36,0
871,what is the target expected here by exit septemeber...seems more fall possible .. just wtsap 730:073:1144 no matter how hard you try you just cant stop this stock from growing... more info 730:073:1144,16-11-2021 23.46,
872,what is the target expected here by exit septemeber...seems more fall possible .. just wtsap 730:073:1144 no matter how hard you try you just cant stop this stock from growing... more info 730:073:1144,16-11-2021 23.39,
873,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,16-11-2021 23.33,0
874,what is the target expected here by exit septemeber...seems more fall possible .. just wtsap 730:073:1144 no matter how hard you try you just cant stop this stock from growing... more info 730:073:1144,16-11-2021 23.31,
875,what is the target expected here by exit septemeber...seems more fall possible .. just wtsap 730:073:1144 no matter how hard you try you just cant stop this stock from growing... more info 730:073:1144,16-11-2021 23.20,
876,"U live in india or else fella,sadist no sense crazy!",16-11-2021 21.50,
877,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,16-11-2021 21.34,0
878,Tomorrow it will come down 200 - 300 Rs. Chips shortage will not improve overnight and will take months to normalise.,16-11-2021 21.30,
879,fantastic rally. 8300 and 9k soon. nice breakout today. check tale grm deepa kartha. trending,16-11-2021 21.27,
880,Maruti Suzuki. STOCK HAVING GOOD POTENTIAL TO MEET TGT 8200-8400-8600 More info on teeeeleeegraaamm BabluLab,16-11-2021 20.55,0
881,Buy and Forget Maruti for short term.Target 9k plus,16-11-2021 20.32,
882,tommarow positive maruti Suzuki buy buy buy,16-11-2021 20.23,
883,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,16-11-2021 20.21,
884,"This stock Good accumulate every price Can go up very quickly from these levels, watch it v.gd/wJ2bUk",16-11-2021 20.18,
885,what to expect tomorrow positive or negative,16-11-2021 20.12,
886,Companies like Motherson Sumi and Bharat Forge reported a strong set of numbers. PNB Housing deal with the Carlyle Group fuelled up the entire housing sector.,16-11-2021 18.34,
887,Max it will open flat after it will shoot up to 8178. Show,16-11-2021 18.29,
888,"BUY MARUTI SUZUKI TGT 8150/8200 SL 8000 TOMMOROW, TELEGRAM-JTKING01",16-11-2021 18.07,0
889,taken at 7810 and exit at 8k. good move today. pls check tale grm deepa kartha. pls add more,16-11-2021 17.32,
890,buy Ashok layland buy buy buy buy buy buy buy buy buy buy 359 target immediately,16-11-2021 17.24,
891,maruti Suzuki now 10000 ho jayega buy buy buy buy fii favourite stock,16-11-2021 17.24,0
892,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,16-11-2021 17.20,
893,Maruti havent get chips but government give land and they look for farming for three month and supply vagitable to government. then after nine months they look for factory construction and production.,16-11-2021 16.35,0
894,Friends if you are genuinely interested to work together and grow mutually then dont gamble anymore lets work to grow together on profit sharing basis Wtzp .70.215.37.682,16-11-2021 16.34,
895,"profits and losses are a part of the market and we cannot escape it we have to accept it gracefully and learn to capture the best out of it, if you are interested to work together on profit share then Wtzp. 702.153.76.82",16-11-2021 16.34,
896,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,16-11-2021 16.04,
897,buy buy ashok layland buy buy buy buy buy buy buy buy cadila healthcare buy buy buy buy buy buy cipla buy,16-11-2021 16.00,
898,buy buy tata motors buy ashok layland buy cadila healthcare buy buy buy buy buy,16-11-2021 16.00,
899,Target of 8400 will be seen slowly and silently.Follow is and Enjoy Calls.,16-11-2021 15.47,
900,Maruti Suzuki public ko sab ce exit karwa diya low pe retailers ko low exit karvaya loss me aur ek din me hi sab ce 2x to 5 x haha  watch 7700 ce from 85 to 499 (kamal karte ho pandey jee) market ke maharaja hai hum (humare kaaran marut...&nbsp,16-11-2021 15.44,0
901,next 2 trading sesson...8500...may ses.....enter enter enter and enjoy profit,16-11-2021 14.54,
902,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,16-11-2021 15.12,
903,Best time for investment in pharma. DONT MISS THIS TIME.. Queen Of Futures v.gd/wSQSTI,16-11-2021 15.06,
904,"Do not make a mistake of selling unless you need funds. A very strong buying is still in pipeline. Buy and Hold as per your capacity. One important point is ""HAVE PATIENCE"".",16-11-2021 14.59,
905,"Momentum still oscillation above 8000. If cross 8100 EOD, take a BTST. OR if not not touch 8100 then wait ... tomorrow morning catch at opening if momentum once will be created, target 8178. Dont hurry buy. show",16-11-2021 14.47,
906,"Hello friends, So many positives going for Maruti Suzuki 1) Haryana state government cleared the Maruti Suzuki plant on 900 acres of land at Kharkhoda, Sonepat. 2) Chip shortage issue seen getting resolved. 3) Slew of CNG models to attract ...&nbsp",16-11-2021 14.27,
907,I used to get confused about when to buy or sell and always used to enter wrong trades. Then one of my friend told me about www IntradayAFL com technical charts to follow. Now I follow that and earn everyday.,16-11-2021 14.16,
908,Maruti is an Investors delight stock. Buy and Hold tightly to witness 10000/-. HAVE PATIENCE.,16-11-2021 14.10,0
909,Haha. Market only discounts the future and not the past. Company is making huge progress and taking away market share from its competitors in CNG.,16-11-2021 14.02,
910,sales are down by 90% but who cares... its going up and Im loving it,16-11-2021 14.00,
911,Market always gives superb return to long term holders so fill ur portfolio with long term stocks.. Queen Of Futures v.gd/wSQSTI,16-11-2021 13.55,
912,"Some Unauthorized News is coming from another forums, check now... Queen Of Futures v.gd/wSQSTI",16-11-2021 13.55,
913,upper circuit kab lagega????mujhe upper circuit mein nikalna hai.,16-11-2021 13.43,
914,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,16-11-2021 13.40,0
915,Now thats what We were talking over.8700 coming soon.Follow for Awesome calls,16-11-2021 13.27,
916,Update maruti above 7820 (7700 ce from 85 to 214) paisa double haha   ,16-11-2021 12.14,
917,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,16-11-2021 12.07,
918,Wait for 7450 again within 10 to 15 session only since demand has gone down ***** no hurry let others buy ***,16-11-2021 11.38,
919,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available............ v.gd/wSQSTI,16-11-2021 11.29,
920,"Yes Bro, you are right. But I had bought 75K CE last evening at 140 and sold at 235 this morning, may be a bit too early/ But profit is profit. Thax Bro.",16-11-2021 11.17,
921,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,16-11-2021 11.07,
922,"Todays target is 7900, biggies are buying in huge quantities, buy now",16-11-2021 10.50,
923,The technical indicators have turned bullish on Maruti stock. Short term target : 8000,16-11-2021 10.45,
924,Buy Maruti suzki 8000 to 8300 target auto mobile sector very good,16-11-2021 10.45,0
925,"Maruti : Intra Day Target : 7725, buy call",16-11-2021 10.45,0
926,Only our channel guides you with unbiased recommendations and levels to win in any form of the market,16-11-2021 9.45,
927,Very high 400 % profit in a year . Buy URJA GLOBAL .CMP is 7.20 . Six months TARGET 21 . One year target is 45,16-11-2021 9.11,
928,Stock seen heavy volumes in last couple of days. Check detls Chek detls tlee-gram neha0103,15-11-2021 19.13,
929,never depend on single income. Make investment to create second source,16-11-2021 7.58,
930,Buy URJA GLOBAL . CMP is 7.20 . 1 year target is 34 . 500 % profits . Strictly for Delivery.,15-11-2021 23.55,
931,Assest Quality is almost like backbone of a bank to survive,15-11-2021 21.13,
932,7300 short term support. 7900 a resistance. add at low. check tale grm deepa kartha. 8500 6 months range,15-11-2021 17.32,
933,Rangebound stock..with call put Writers playing in it.Once Implied Volatility settles..Game will start.Follow for Convictional Stocks.,15-11-2021 20.52,
934,"Maruti Suzuki India (MSI) is planning to drive in CNG trims across its product range as it remains bullish over the long-term prospects of the segment amid an increase in fuel prices and a drop in diesel car sales. The company, which sold a...&nbsp",15-11-2021 19.57,0
935,This is good stock to add in our portfolio and we are getting it at cheap rates,15-11-2021 16.53,
936,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,15-11-2021 12.21,0
937,"thank u maruti ,easy 100 points per lot on short trade jn 2 hours. thank u . u r so predictable",15-11-2021 12.14,
938,The zeel of trading comes with Red color in our portfolio to make it Green & Positive results Come .....v.gd/wSQSTI,15-11-2021 11.49,
939,Buy Maruti suzki target 8000 hold,15-11-2021 10.51,0
940,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,15-11-2021 10.44,0
941,As per my knowledge land in Sonipat has been purchased by Maruti for shifting of present gurgaon unit. Additional machinery for Production increase is in place or not is not known,15-11-2021 10.12,
942,Maruti : Intra Day Target : 7500 a short sell call for today. Make this intra day call today for good profits.,15-11-2021 10.12,
943,Massive accumulation Elephant is ready to blast soon ***,15-11-2021 10.05,
944,"Some Unauthorized News is coming from another forums, check now... Queen Of Futures v.gd/wSQSTI",15-11-2021 9.33,
945,as usual 100 point fake upside opening for operators to short lol,15-11-2021 9.32,
946,Have an opinion on this news? Post your comment here.,14-11-2021 14.17,
947,"maruti new plant (900 acre)to be set up at imt kharkhoda sonipat ,will be operational in 3 years .",14-11-2021 12.23,
948,tgt 6591 ::: in due course of time ::::RISING COST EVERY POINT decide yourself,14-11-2021 11.28,
949,watch multiple BLACK CROW ::::BELOW MULTIPLE BLACK CROW :::: red alert :::: below decide yourself,14-11-2021 11.26,
950,Deepak nitrite formed morning star pattern in daily chart. Accumulate at lower levels of 2300 for 2400 target within 2 weeks.,14-11-2021 10.59,
951,"Some Unauthorized News is coming from another forums, check now... Queen Of Futures",14-11-2021 9.43,
952,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,14-11-2021 9.23,0
953,GOOD time For invest in this stock but Wait for the right Stage,14-11-2021 7.45,
954,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,14-11-2021 7.36,0
955,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,13-11-2021 21.17,0
956,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,13-11-2021 7.38,0
957,Maruti go long only above 7370 for short term target 8500 for more info tellleggraam STOCK GAINERS TRAINING v.gd/GjmAyK,12-11-2021 23.18,0
958,Maruti go long only above 7500 for short term target 8500 for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,12-11-2021 21.34,0
959,only book profit below 7544 WATCH MULTIPLE BLACK CROW DECIDE YOURSELF,12-11-2021 21.29,
